:START_ID,weight:float,:END_ID,:TYPE
1429,1.5,253,CO_OCCUR_WITH
253,1.0,1431,CO_OCCUR_WITH
1431,1.0,253,CO_OCCUR_WITH
253,1.0,1575,CO_OCCUR_WITH
1575,1.0,253,CO_OCCUR_WITH
253,1.0,1759,CO_OCCUR_WITH
1759,1.0,253,CO_OCCUR_WITH
253,1.5,1806,CO_OCCUR_WITH
1806,1.5,253,CO_OCCUR_WITH
253,1.0,1815,CO_OCCUR_WITH
1815,1.0,253,CO_OCCUR_WITH
253,1.0,1904,CO_OCCUR_WITH
1904,1.0,253,CO_OCCUR_WITH
253,1.0,2012,CO_OCCUR_WITH
2012,1.0,253,CO_OCCUR_WITH
253,1.0,2254,CO_OCCUR_WITH
2254,1.0,253,CO_OCCUR_WITH
253,1.0,2758,CO_OCCUR_WITH
2758,1.0,253,CO_OCCUR_WITH
253,2.0,2799,CO_OCCUR_WITH
2799,2.0,253,CO_OCCUR_WITH
253,1.5,4229,CO_OCCUR_WITH
4229,1.5,253,CO_OCCUR_WITH
253,1.0,10864,CO_OCCUR_WITH
10864,1.0,253,CO_OCCUR_WITH
254,1.0,268,CO_OCCUR_WITH
268,1.0,254,CO_OCCUR_WITH
254,4.5,369,CO_OCCUR_WITH
369,4.5,254,CO_OCCUR_WITH
254,1.0,551,CO_OCCUR_WITH
551,1.0,254,CO_OCCUR_WITH
254,1.0,667,CO_OCCUR_WITH
667,1.0,254,CO_OCCUR_WITH
254,1.5,711,CO_OCCUR_WITH
711,1.5,254,CO_OCCUR_WITH
254,1.0,1736,CO_OCCUR_WITH
1736,1.0,254,CO_OCCUR_WITH
254,1.0,1987,CO_OCCUR_WITH
1987,1.0,254,CO_OCCUR_WITH
254,1.0,2067,CO_OCCUR_WITH
2067,1.0,254,CO_OCCUR_WITH
254,1.0,2940,CO_OCCUR_WITH
2940,1.0,254,CO_OCCUR_WITH
254,1.0,5377,CO_OCCUR_WITH
5377,1.0,254,CO_OCCUR_WITH
254,1.0,7964,CO_OCCUR_WITH
7964,1.0,254,CO_OCCUR_WITH
255,1.0,257,CO_OCCUR_WITH
257,1.0,255,CO_OCCUR_WITH
255,1.0,930,CO_OCCUR_WITH
930,1.0,255,CO_OCCUR_WITH
257,1.0,306,CO_OCCUR_WITH
306,1.0,257,CO_OCCUR_WITH
257,2.5,338,CO_OCCUR_WITH
338,2.5,257,CO_OCCUR_WITH
257,2.5,358,CO_OCCUR_WITH
358,2.5,257,CO_OCCUR_WITH
257,1.5,471,CO_OCCUR_WITH
471,1.5,257,CO_OCCUR_WITH
257,1.0,614,CO_OCCUR_WITH
614,1.0,257,CO_OCCUR_WITH
257,1.0,629,CO_OCCUR_WITH
629,1.0,257,CO_OCCUR_WITH
257,1.0,665,CO_OCCUR_WITH
665,1.0,257,CO_OCCUR_WITH
257,1.0,808,CO_OCCUR_WITH
808,1.0,257,CO_OCCUR_WITH
257,1.5,826,CO_OCCUR_WITH
826,1.5,257,CO_OCCUR_WITH
257,1.0,845,CO_OCCUR_WITH
845,1.0,257,CO_OCCUR_WITH
257,1.0,946,CO_OCCUR_WITH
946,1.0,257,CO_OCCUR_WITH
257,1.0,985,CO_OCCUR_WITH
985,1.0,257,CO_OCCUR_WITH
257,1.0,988,CO_OCCUR_WITH
988,1.0,257,CO_OCCUR_WITH
257,1.0,994,CO_OCCUR_WITH
994,1.0,257,CO_OCCUR_WITH
257,1.0,1043,CO_OCCUR_WITH
1043,1.0,257,CO_OCCUR_WITH
257,1.5,1151,CO_OCCUR_WITH
1151,1.5,257,CO_OCCUR_WITH
257,1.0,1381,CO_OCCUR_WITH
1381,1.0,257,CO_OCCUR_WITH
257,1.0,1761,CO_OCCUR_WITH
1761,1.0,257,CO_OCCUR_WITH
257,1.0,2174,CO_OCCUR_WITH
2174,1.0,257,CO_OCCUR_WITH
257,1.0,3390,CO_OCCUR_WITH
3390,1.0,257,CO_OCCUR_WITH
257,1.5,4869,CO_OCCUR_WITH
4869,1.5,257,CO_OCCUR_WITH
258,1.0,414,CO_OCCUR_WITH
414,1.0,258,CO_OCCUR_WITH
258,1.0,931,CO_OCCUR_WITH
931,1.0,258,CO_OCCUR_WITH
258,1.0,1843,CO_OCCUR_WITH
1843,1.0,258,CO_OCCUR_WITH
258,1.5,3939,CO_OCCUR_WITH
3939,1.5,258,CO_OCCUR_WITH
259,3.0,294,CO_OCCUR_WITH
294,3.0,259,CO_OCCUR_WITH
259,1.0,299,CO_OCCUR_WITH
299,1.0,259,CO_OCCUR_WITH
259,1.0,347,CO_OCCUR_WITH
347,1.0,259,CO_OCCUR_WITH
259,1.0,369,CO_OCCUR_WITH
369,1.0,259,CO_OCCUR_WITH
259,1.0,760,CO_OCCUR_WITH
760,1.0,259,CO_OCCUR_WITH
259,1.0,970,CO_OCCUR_WITH
970,1.0,259,CO_OCCUR_WITH
259,1.0,1485,CO_OCCUR_WITH
1485,1.0,259,CO_OCCUR_WITH
259,1.0,6020,CO_OCCUR_WITH
6020,1.0,259,CO_OCCUR_WITH
260,1.0,268,CO_OCCUR_WITH
268,1.0,260,CO_OCCUR_WITH
260,1.0,273,CO_OCCUR_WITH
273,1.0,260,CO_OCCUR_WITH
260,3.0,358,CO_OCCUR_WITH
358,3.0,260,CO_OCCUR_WITH
260,1.0,526,CO_OCCUR_WITH
526,1.0,260,CO_OCCUR_WITH
260,2.5,537,CO_OCCUR_WITH
537,2.5,260,CO_OCCUR_WITH
260,2.5,833,CO_OCCUR_WITH
833,2.5,260,CO_OCCUR_WITH
260,1.5,905,CO_OCCUR_WITH
905,1.5,260,CO_OCCUR_WITH
260,2.5,994,CO_OCCUR_WITH
994,2.5,260,CO_OCCUR_WITH
260,1.0,1671,CO_OCCUR_WITH
1671,1.0,260,CO_OCCUR_WITH
260,1.0,1820,CO_OCCUR_WITH
1820,1.0,260,CO_OCCUR_WITH
260,1.0,4092,CO_OCCUR_WITH
4092,1.0,260,CO_OCCUR_WITH
260,1.0,6257,CO_OCCUR_WITH
6257,1.0,260,CO_OCCUR_WITH
261,1.0,294,CO_OCCUR_WITH
294,1.0,261,CO_OCCUR_WITH
261,4.0,383,CO_OCCUR_WITH
383,4.0,261,CO_OCCUR_WITH
261,3.5,524,CO_OCCUR_WITH
524,3.5,261,CO_OCCUR_WITH
261,1.0,560,CO_OCCUR_WITH
560,1.0,261,CO_OCCUR_WITH
261,2.0,585,CO_OCCUR_WITH
585,2.0,261,CO_OCCUR_WITH
261,2.0,668,CO_OCCUR_WITH
668,2.0,261,CO_OCCUR_WITH
261,1.0,700,CO_OCCUR_WITH
700,1.0,261,CO_OCCUR_WITH
261,2.0,742,CO_OCCUR_WITH
742,2.0,261,CO_OCCUR_WITH
261,1.0,986,CO_OCCUR_WITH
986,1.0,261,CO_OCCUR_WITH
261,1.0,1054,CO_OCCUR_WITH
1054,1.0,261,CO_OCCUR_WITH
261,3.0,1067,CO_OCCUR_WITH
1067,3.0,261,CO_OCCUR_WITH
261,4.0,1163,CO_OCCUR_WITH
1163,4.0,261,CO_OCCUR_WITH
261,3.5,1196,CO_OCCUR_WITH
1196,3.5,261,CO_OCCUR_WITH
261,4.0,1303,CO_OCCUR_WITH
1303,4.0,261,CO_OCCUR_WITH
261,1.5,1407,CO_OCCUR_WITH
1407,1.5,261,CO_OCCUR_WITH
261,3.0,1461,CO_OCCUR_WITH
1461,3.0,261,CO_OCCUR_WITH
261,5.0,1555,CO_OCCUR_WITH
1555,5.0,261,CO_OCCUR_WITH
261,3.5,1652,CO_OCCUR_WITH
1652,3.5,261,CO_OCCUR_WITH
261,1.0,1741,CO_OCCUR_WITH
1741,1.0,261,CO_OCCUR_WITH
261,1.0,1747,CO_OCCUR_WITH
1747,1.0,261,CO_OCCUR_WITH
261,2.5,2106,CO_OCCUR_WITH
2106,2.5,261,CO_OCCUR_WITH
261,3.0,2268,CO_OCCUR_WITH
2268,3.0,261,CO_OCCUR_WITH
261,2.5,2283,CO_OCCUR_WITH
2283,2.5,261,CO_OCCUR_WITH
261,1.5,2419,CO_OCCUR_WITH
2419,1.5,261,CO_OCCUR_WITH
261,1.0,2453,CO_OCCUR_WITH
2453,1.0,261,CO_OCCUR_WITH
261,3.0,2524,CO_OCCUR_WITH
2524,3.0,261,CO_OCCUR_WITH
261,1.0,2901,CO_OCCUR_WITH
2901,1.0,261,CO_OCCUR_WITH
261,2.0,3138,CO_OCCUR_WITH
3138,2.0,261,CO_OCCUR_WITH
261,1.0,3523,CO_OCCUR_WITH
3523,1.0,261,CO_OCCUR_WITH
261,1.0,5233,CO_OCCUR_WITH
5233,1.0,261,CO_OCCUR_WITH
261,2.0,5488,CO_OCCUR_WITH
5488,2.0,261,CO_OCCUR_WITH
261,1.0,5493,CO_OCCUR_WITH
5493,1.0,261,CO_OCCUR_WITH
261,1.0,5657,CO_OCCUR_WITH
5657,1.0,261,CO_OCCUR_WITH
262,1.0,279,CO_OCCUR_WITH
279,1.0,262,CO_OCCUR_WITH
262,1.5,285,CO_OCCUR_WITH
285,1.5,262,CO_OCCUR_WITH
262,4.0,290,CO_OCCUR_WITH
290,4.0,262,CO_OCCUR_WITH
262,3.5,300,CO_OCCUR_WITH
300,3.5,262,CO_OCCUR_WITH
262,1.5,325,CO_OCCUR_WITH
325,1.5,262,CO_OCCUR_WITH
262,3.5,326,CO_OCCUR_WITH
326,3.5,262,CO_OCCUR_WITH
262,2.0,331,CO_OCCUR_WITH
331,2.0,262,CO_OCCUR_WITH
262,3.5,334,CO_OCCUR_WITH
334,3.5,262,CO_OCCUR_WITH
262,1.5,340,CO_OCCUR_WITH
340,1.5,262,CO_OCCUR_WITH
262,3.5,341,CO_OCCUR_WITH
341,3.5,262,CO_OCCUR_WITH
262,4.0,342,CO_OCCUR_WITH
342,4.0,262,CO_OCCUR_WITH
262,3.5,375,CO_OCCUR_WITH
375,3.5,262,CO_OCCUR_WITH
262,1.0,382,CO_OCCUR_WITH
382,1.0,262,CO_OCCUR_WITH
262,3.5,394,CO_OCCUR_WITH
394,3.5,262,CO_OCCUR_WITH
262,3.0,396,CO_OCCUR_WITH
396,3.0,262,CO_OCCUR_WITH
262,3.0,410,CO_OCCUR_WITH
410,3.0,262,CO_OCCUR_WITH
262,3.5,431,CO_OCCUR_WITH
431,3.5,262,CO_OCCUR_WITH
262,1.5,461,CO_OCCUR_WITH
461,1.5,262,CO_OCCUR_WITH
262,3.5,463,CO_OCCUR_WITH
463,3.5,262,CO_OCCUR_WITH
262,4.0,464,CO_OCCUR_WITH
464,4.0,262,CO_OCCUR_WITH
262,1.0,504,CO_OCCUR_WITH
504,1.0,262,CO_OCCUR_WITH
262,1.0,516,CO_OCCUR_WITH
516,1.0,262,CO_OCCUR_WITH
262,1.0,543,CO_OCCUR_WITH
543,1.0,262,CO_OCCUR_WITH
262,4.0,583,CO_OCCUR_WITH
583,4.0,262,CO_OCCUR_WITH
262,1.0,584,CO_OCCUR_WITH
584,1.0,262,CO_OCCUR_WITH
262,1.5,588,CO_OCCUR_WITH
588,1.5,262,CO_OCCUR_WITH
262,1.5,602,CO_OCCUR_WITH
602,1.5,262,CO_OCCUR_WITH
262,1.5,622,CO_OCCUR_WITH
622,1.5,262,CO_OCCUR_WITH
262,1.0,625,CO_OCCUR_WITH
625,1.0,262,CO_OCCUR_WITH
262,2.5,647,CO_OCCUR_WITH
647,2.5,262,CO_OCCUR_WITH
262,1.5,678,CO_OCCUR_WITH
678,1.5,262,CO_OCCUR_WITH
262,1.0,679,CO_OCCUR_WITH
679,1.0,262,CO_OCCUR_WITH
262,1.5,680,CO_OCCUR_WITH
680,1.5,262,CO_OCCUR_WITH
262,1.5,698,CO_OCCUR_WITH
698,1.5,262,CO_OCCUR_WITH
262,1.0,707,CO_OCCUR_WITH
707,1.0,262,CO_OCCUR_WITH
262,1.0,719,CO_OCCUR_WITH
719,1.0,262,CO_OCCUR_WITH
262,1.0,720,CO_OCCUR_WITH
720,1.0,262,CO_OCCUR_WITH
262,3.5,738,CO_OCCUR_WITH
738,3.5,262,CO_OCCUR_WITH
262,3.5,749,CO_OCCUR_WITH
749,3.5,262,CO_OCCUR_WITH
262,1.0,774,CO_OCCUR_WITH
774,1.0,262,CO_OCCUR_WITH
262,1.0,775,CO_OCCUR_WITH
775,1.0,262,CO_OCCUR_WITH
262,2.0,819,CO_OCCUR_WITH
819,2.0,262,CO_OCCUR_WITH
262,3.0,890,CO_OCCUR_WITH
890,3.0,262,CO_OCCUR_WITH
262,3.0,891,CO_OCCUR_WITH
891,3.0,262,CO_OCCUR_WITH
262,4.5,1059,CO_OCCUR_WITH
1059,4.5,262,CO_OCCUR_WITH
262,3.5,1067,CO_OCCUR_WITH
1067,3.5,262,CO_OCCUR_WITH
262,4.5,1148,CO_OCCUR_WITH
1148,4.5,262,CO_OCCUR_WITH
262,4.0,1205,CO_OCCUR_WITH
1205,4.0,262,CO_OCCUR_WITH
262,4.0,1239,CO_OCCUR_WITH
1239,4.0,262,CO_OCCUR_WITH
262,1.0,1248,CO_OCCUR_WITH
1248,1.0,262,CO_OCCUR_WITH
262,4.5,1265,CO_OCCUR_WITH
1265,4.5,262,CO_OCCUR_WITH
262,4.5,1266,CO_OCCUR_WITH
1266,4.5,262,CO_OCCUR_WITH
262,4.5,1334,CO_OCCUR_WITH
1334,4.5,262,CO_OCCUR_WITH
262,4.0,1411,CO_OCCUR_WITH
1411,4.0,262,CO_OCCUR_WITH
262,4.5,1412,CO_OCCUR_WITH
1412,4.5,262,CO_OCCUR_WITH
262,4.5,1413,CO_OCCUR_WITH
1413,4.5,262,CO_OCCUR_WITH
262,4.0,1414,CO_OCCUR_WITH
1414,4.0,262,CO_OCCUR_WITH
262,4.5,1415,CO_OCCUR_WITH
1415,4.5,262,CO_OCCUR_WITH
262,4.0,1416,CO_OCCUR_WITH
1416,4.0,262,CO_OCCUR_WITH
262,1.5,1432,CO_OCCUR_WITH
1432,1.5,262,CO_OCCUR_WITH
262,4.0,1510,CO_OCCUR_WITH
1510,4.0,262,CO_OCCUR_WITH
262,4.0,1511,CO_OCCUR_WITH
1511,4.0,262,CO_OCCUR_WITH
262,1.0,1601,CO_OCCUR_WITH
1601,1.0,262,CO_OCCUR_WITH
262,4.5,1602,CO_OCCUR_WITH
1602,4.5,262,CO_OCCUR_WITH
262,1.0,1690,CO_OCCUR_WITH
1690,1.0,262,CO_OCCUR_WITH
262,4.0,1729,CO_OCCUR_WITH
1729,4.0,262,CO_OCCUR_WITH
262,4.0,1857,CO_OCCUR_WITH
1857,4.0,262,CO_OCCUR_WITH
262,1.0,1975,CO_OCCUR_WITH
1975,1.0,262,CO_OCCUR_WITH
262,1.0,2161,CO_OCCUR_WITH
2161,1.0,262,CO_OCCUR_WITH
262,2.0,2226,CO_OCCUR_WITH
2226,2.0,262,CO_OCCUR_WITH
262,3.0,2413,CO_OCCUR_WITH
2413,3.0,262,CO_OCCUR_WITH
262,1.5,2454,CO_OCCUR_WITH
2454,1.5,262,CO_OCCUR_WITH
262,1.0,3009,CO_OCCUR_WITH
3009,1.0,262,CO_OCCUR_WITH
262,1.0,3010,CO_OCCUR_WITH
3010,1.0,262,CO_OCCUR_WITH
262,1.5,3052,CO_OCCUR_WITH
3052,1.5,262,CO_OCCUR_WITH
262,1.5,3053,CO_OCCUR_WITH
3053,1.5,262,CO_OCCUR_WITH
262,1.0,3424,CO_OCCUR_WITH
3424,1.0,262,CO_OCCUR_WITH
262,1.0,3425,CO_OCCUR_WITH
3425,1.0,262,CO_OCCUR_WITH
262,1.0,3426,CO_OCCUR_WITH
3426,1.0,262,CO_OCCUR_WITH
262,1.0,3427,CO_OCCUR_WITH
3427,1.0,262,CO_OCCUR_WITH
262,1.0,3428,CO_OCCUR_WITH
3428,1.0,262,CO_OCCUR_WITH
262,1.0,3429,CO_OCCUR_WITH
3429,1.0,262,CO_OCCUR_WITH
262,1.0,3430,CO_OCCUR_WITH
3430,1.0,262,CO_OCCUR_WITH
262,1.0,3821,CO_OCCUR_WITH
3821,1.0,262,CO_OCCUR_WITH
262,1.0,3956,CO_OCCUR_WITH
3956,1.0,262,CO_OCCUR_WITH
262,1.0,3957,CO_OCCUR_WITH
3957,1.0,262,CO_OCCUR_WITH
262,1.0,3958,CO_OCCUR_WITH
3958,1.0,262,CO_OCCUR_WITH
262,1.0,3959,CO_OCCUR_WITH
3959,1.0,262,CO_OCCUR_WITH
262,1.0,3960,CO_OCCUR_WITH
3960,1.0,262,CO_OCCUR_WITH
262,1.0,3961,CO_OCCUR_WITH
3961,1.0,262,CO_OCCUR_WITH
262,1.0,3962,CO_OCCUR_WITH
3962,1.0,262,CO_OCCUR_WITH
262,1.0,3963,CO_OCCUR_WITH
3963,1.0,262,CO_OCCUR_WITH
262,1.0,3964,CO_OCCUR_WITH
3964,1.0,262,CO_OCCUR_WITH
262,1.0,3965,CO_OCCUR_WITH
3965,1.0,262,CO_OCCUR_WITH
262,1.0,4753,CO_OCCUR_WITH
4753,1.0,262,CO_OCCUR_WITH
262,1.0,4754,CO_OCCUR_WITH
4754,1.0,262,CO_OCCUR_WITH
262,1.0,4755,CO_OCCUR_WITH
4755,1.0,262,CO_OCCUR_WITH
262,1.0,4756,CO_OCCUR_WITH
4756,1.0,262,CO_OCCUR_WITH
262,1.0,4757,CO_OCCUR_WITH
4757,1.0,262,CO_OCCUR_WITH
262,1.0,4758,CO_OCCUR_WITH
4758,1.0,262,CO_OCCUR_WITH
262,1.0,4759,CO_OCCUR_WITH
4759,1.0,262,CO_OCCUR_WITH
262,1.0,4760,CO_OCCUR_WITH
4760,1.0,262,CO_OCCUR_WITH
262,1.0,4761,CO_OCCUR_WITH
4761,1.0,262,CO_OCCUR_WITH
262,1.0,4762,CO_OCCUR_WITH
4762,1.0,262,CO_OCCUR_WITH
262,1.0,4763,CO_OCCUR_WITH
4763,1.0,262,CO_OCCUR_WITH
262,1.0,4765,CO_OCCUR_WITH
4765,1.0,262,CO_OCCUR_WITH
262,1.0,4766,CO_OCCUR_WITH
4766,1.0,262,CO_OCCUR_WITH
262,1.0,4767,CO_OCCUR_WITH
4767,1.0,262,CO_OCCUR_WITH
262,1.0,4768,CO_OCCUR_WITH
4768,1.0,262,CO_OCCUR_WITH
262,1.0,4769,CO_OCCUR_WITH
4769,1.0,262,CO_OCCUR_WITH
262,1.0,4770,CO_OCCUR_WITH
4770,1.0,262,CO_OCCUR_WITH
262,1.0,4771,CO_OCCUR_WITH
4771,1.0,262,CO_OCCUR_WITH
262,1.0,5955,CO_OCCUR_WITH
5955,1.0,262,CO_OCCUR_WITH
262,1.0,5956,CO_OCCUR_WITH
5956,1.0,262,CO_OCCUR_WITH
262,1.0,5957,CO_OCCUR_WITH
5957,1.0,262,CO_OCCUR_WITH
262,1.0,5959,CO_OCCUR_WITH
5959,1.0,262,CO_OCCUR_WITH
262,1.0,5960,CO_OCCUR_WITH
5960,1.0,262,CO_OCCUR_WITH
262,1.0,5961,CO_OCCUR_WITH
5961,1.0,262,CO_OCCUR_WITH
262,1.0,5962,CO_OCCUR_WITH
5962,1.0,262,CO_OCCUR_WITH
262,1.0,5963,CO_OCCUR_WITH
5963,1.0,262,CO_OCCUR_WITH
262,1.0,5964,CO_OCCUR_WITH
5964,1.0,262,CO_OCCUR_WITH
262,1.0,5965,CO_OCCUR_WITH
5965,1.0,262,CO_OCCUR_WITH
262,1.0,5966,CO_OCCUR_WITH
5966,1.0,262,CO_OCCUR_WITH
262,1.0,5967,CO_OCCUR_WITH
5967,1.0,262,CO_OCCUR_WITH
262,1.0,8174,CO_OCCUR_WITH
8174,1.0,262,CO_OCCUR_WITH
264,3.0,360,CO_OCCUR_WITH
360,3.0,264,CO_OCCUR_WITH
264,1.5,469,CO_OCCUR_WITH
469,1.5,264,CO_OCCUR_WITH
264,1.0,724,CO_OCCUR_WITH
724,1.0,264,CO_OCCUR_WITH
264,1.0,778,CO_OCCUR_WITH
778,1.0,264,CO_OCCUR_WITH
264,1.0,1220,CO_OCCUR_WITH
1220,1.0,264,CO_OCCUR_WITH
264,1.0,2053,CO_OCCUR_WITH
2053,1.0,264,CO_OCCUR_WITH
264,1.0,2066,CO_OCCUR_WITH
2066,1.0,264,CO_OCCUR_WITH
264,2.0,2201,CO_OCCUR_WITH
2201,2.0,264,CO_OCCUR_WITH
264,1.5,2676,CO_OCCUR_WITH
2676,1.5,264,CO_OCCUR_WITH
264,1.0,2732,CO_OCCUR_WITH
2732,1.0,264,CO_OCCUR_WITH
264,1.0,3016,CO_OCCUR_WITH
3016,1.0,264,CO_OCCUR_WITH
264,1.0,3438,CO_OCCUR_WITH
3438,1.0,264,CO_OCCUR_WITH
264,1.0,3938,CO_OCCUR_WITH
3938,1.0,264,CO_OCCUR_WITH
264,1.0,4884,CO_OCCUR_WITH
4884,1.0,264,CO_OCCUR_WITH
264,1.0,4968,CO_OCCUR_WITH
4968,1.0,264,CO_OCCUR_WITH
264,1.0,6300,CO_OCCUR_WITH
6300,1.0,264,CO_OCCUR_WITH
264,1.0,6301,CO_OCCUR_WITH
6301,1.0,264,CO_OCCUR_WITH
264,1.0,8689,CO_OCCUR_WITH
8689,1.0,264,CO_OCCUR_WITH
265,1.0,1070,CO_OCCUR_WITH
1070,1.0,265,CO_OCCUR_WITH
266,1.0,374,CO_OCCUR_WITH
374,1.0,266,CO_OCCUR_WITH
266,1.0,785,CO_OCCUR_WITH
785,1.0,266,CO_OCCUR_WITH
266,1.0,797,CO_OCCUR_WITH
797,1.0,266,CO_OCCUR_WITH
266,1.0,1589,CO_OCCUR_WITH
1589,1.0,266,CO_OCCUR_WITH
266,1.0,6758,CO_OCCUR_WITH
6758,1.0,266,CO_OCCUR_WITH
267,1.0,299,CO_OCCUR_WITH
299,1.0,267,CO_OCCUR_WITH
267,2.5,306,CO_OCCUR_WITH
306,2.5,267,CO_OCCUR_WITH
267,1.5,338,CO_OCCUR_WITH
338,1.5,267,CO_OCCUR_WITH
267,1.0,390,CO_OCCUR_WITH
390,1.0,267,CO_OCCUR_WITH
267,1.5,475,CO_OCCUR_WITH
475,1.5,267,CO_OCCUR_WITH
267,3.5,503,CO_OCCUR_WITH
503,3.5,267,CO_OCCUR_WITH
267,1.0,526,CO_OCCUR_WITH
526,1.0,267,CO_OCCUR_WITH
267,1.0,543,CO_OCCUR_WITH
543,1.0,267,CO_OCCUR_WITH
267,3.5,626,CO_OCCUR_WITH
626,3.5,267,CO_OCCUR_WITH
267,1.0,739,CO_OCCUR_WITH
739,1.0,267,CO_OCCUR_WITH
267,1.0,764,CO_OCCUR_WITH
764,1.0,267,CO_OCCUR_WITH
267,1.0,885,CO_OCCUR_WITH
885,1.0,267,CO_OCCUR_WITH
267,2.5,911,CO_OCCUR_WITH
911,2.5,267,CO_OCCUR_WITH
267,1.0,970,CO_OCCUR_WITH
970,1.0,267,CO_OCCUR_WITH
267,1.0,1132,CO_OCCUR_WITH
1132,1.0,267,CO_OCCUR_WITH
267,1.0,1150,CO_OCCUR_WITH
1150,1.0,267,CO_OCCUR_WITH
267,1.0,1263,CO_OCCUR_WITH
1263,1.0,267,CO_OCCUR_WITH
267,2.0,1986,CO_OCCUR_WITH
1986,2.0,267,CO_OCCUR_WITH
267,2.0,3265,CO_OCCUR_WITH
3265,2.0,267,CO_OCCUR_WITH
267,1.0,3396,CO_OCCUR_WITH
3396,1.0,267,CO_OCCUR_WITH
267,1.0,4162,CO_OCCUR_WITH
4162,1.0,267,CO_OCCUR_WITH
267,1.0,5181,CO_OCCUR_WITH
5181,1.0,267,CO_OCCUR_WITH
267,1.0,6379,CO_OCCUR_WITH
6379,1.0,267,CO_OCCUR_WITH
267,1.0,8649,CO_OCCUR_WITH
8649,1.0,267,CO_OCCUR_WITH
268,2.0,273,CO_OCCUR_WITH
273,2.0,268,CO_OCCUR_WITH
268,1.0,276,CO_OCCUR_WITH
276,1.0,268,CO_OCCUR_WITH
268,2.5,296,CO_OCCUR_WITH
296,2.5,268,CO_OCCUR_WITH
268,1.0,349,CO_OCCUR_WITH
349,1.0,268,CO_OCCUR_WITH
268,1.0,359,CO_OCCUR_WITH
359,1.0,268,CO_OCCUR_WITH
268,1.0,418,CO_OCCUR_WITH
418,1.0,268,CO_OCCUR_WITH
268,1.0,441,CO_OCCUR_WITH
441,1.0,268,CO_OCCUR_WITH
268,1.5,462,CO_OCCUR_WITH
462,1.5,268,CO_OCCUR_WITH
268,1.0,496,CO_OCCUR_WITH
496,1.0,268,CO_OCCUR_WITH
268,2.0,521,CO_OCCUR_WITH
521,2.0,268,CO_OCCUR_WITH
268,1.0,551,CO_OCCUR_WITH
551,1.0,268,CO_OCCUR_WITH
268,1.0,595,CO_OCCUR_WITH
595,1.0,268,CO_OCCUR_WITH
268,2.5,649,CO_OCCUR_WITH
649,2.5,268,CO_OCCUR_WITH
268,1.0,716,CO_OCCUR_WITH
716,1.0,268,CO_OCCUR_WITH
268,1.0,768,CO_OCCUR_WITH
768,1.0,268,CO_OCCUR_WITH
268,1.0,850,CO_OCCUR_WITH
850,1.0,268,CO_OCCUR_WITH
268,2.5,934,CO_OCCUR_WITH
934,2.5,268,CO_OCCUR_WITH
268,1.0,1276,CO_OCCUR_WITH
1276,1.0,268,CO_OCCUR_WITH
268,1.0,1490,CO_OCCUR_WITH
1490,1.0,268,CO_OCCUR_WITH
268,1.0,1896,CO_OCCUR_WITH
1896,1.0,268,CO_OCCUR_WITH
268,1.0,2449,CO_OCCUR_WITH
2449,1.0,268,CO_OCCUR_WITH
268,1.0,2971,CO_OCCUR_WITH
2971,1.0,268,CO_OCCUR_WITH
268,1.0,5239,CO_OCCUR_WITH
5239,1.0,268,CO_OCCUR_WITH
268,1.0,5295,CO_OCCUR_WITH
5295,1.0,268,CO_OCCUR_WITH
268,1.0,8216,CO_OCCUR_WITH
8216,1.0,268,CO_OCCUR_WITH
268,1.0,10547,CO_OCCUR_WITH
10547,1.0,268,CO_OCCUR_WITH
269,1.0,285,CO_OCCUR_WITH
285,1.0,269,CO_OCCUR_WITH
269,1.0,291,CO_OCCUR_WITH
291,1.0,269,CO_OCCUR_WITH
269,1.5,311,CO_OCCUR_WITH
311,1.5,269,CO_OCCUR_WITH
269,4.0,328,CO_OCCUR_WITH
328,4.0,269,CO_OCCUR_WITH
269,1.5,353,CO_OCCUR_WITH
353,1.5,269,CO_OCCUR_WITH
269,1.0,355,CO_OCCUR_WITH
355,1.0,269,CO_OCCUR_WITH
269,3.5,374,CO_OCCUR_WITH
374,3.5,269,CO_OCCUR_WITH
269,2.0,405,CO_OCCUR_WITH
405,2.0,269,CO_OCCUR_WITH
269,1.0,505,CO_OCCUR_WITH
505,1.0,269,CO_OCCUR_WITH
269,1.0,506,CO_OCCUR_WITH
506,1.0,269,CO_OCCUR_WITH
269,1.0,573,CO_OCCUR_WITH
573,1.0,269,CO_OCCUR_WITH
269,1.0,687,CO_OCCUR_WITH
687,1.0,269,CO_OCCUR_WITH
269,2.5,763,CO_OCCUR_WITH
763,2.5,269,CO_OCCUR_WITH
269,2.5,828,CO_OCCUR_WITH
828,2.5,269,CO_OCCUR_WITH
269,1.0,1089,CO_OCCUR_WITH
1089,1.0,269,CO_OCCUR_WITH
269,1.5,1101,CO_OCCUR_WITH
1101,1.5,269,CO_OCCUR_WITH
269,1.0,1240,CO_OCCUR_WITH
1240,1.0,269,CO_OCCUR_WITH
269,1.0,1310,CO_OCCUR_WITH
1310,1.0,269,CO_OCCUR_WITH
269,1.0,1368,CO_OCCUR_WITH
1368,1.0,269,CO_OCCUR_WITH
269,2.5,1457,CO_OCCUR_WITH
1457,2.5,269,CO_OCCUR_WITH
269,1.0,1749,CO_OCCUR_WITH
1749,1.0,269,CO_OCCUR_WITH
269,1.0,1917,CO_OCCUR_WITH
